Frame,Left,Right,Filler,FillerLength,Count,TextCount,SiteCount,RegionCount,TypeCount,FirstSign,FinalSign,StemMinusFinal,RestAfterInitial,DominantSite,DominantSiteShare,DominantRegion,DominantRegionShare,DominantType,DominantTypeShare,DominantSymbol,DominantSymbolShare,SealPct,CompletePct,Examples
817|<END>,817,<END>,002-240-904-740,4,3,3,1,1,1,002,740,002-240-904,240-904-740,Harappa,1.0,Inter-Riverine,1.0,TAB:B,1.0,Bull2,1.0,0.0,1.0,280.1/-/Harappa; 1602.1/H-697/Harappa; 3959.1/H-1100/Harappa
817|<END>,817,<END>,002-005-390,3,2,2,1,1,1,002,390,002-005,005-390,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Mult,0.5,1.0,1.0,2397.1/M-1927/Mohenjo-daro; 3217.1/M-803/Mohenjo-daro
817|<END>,817,<END>,002-032-220,3,2,2,2,2,2,002,220,002-032,032-220,Harappa,0.5,Inter-Riverine,0.5,SEAL:R,0.5,Bull1:I,1.0,1.0,0.0,1555.1/H-640/Harappa; 3989.1/M-1788/Mohenjo-daro
817|<END>,817,<END>,002-061-740,3,2,2,1,1,1,002,740,002-061,061-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:S,1.0,1.0,1.0,2729.1/M-204/Mohenjo-daro; 3236.1/M-823/Mohenjo-daro
817|<END>,817,<END>,002-803-233-520,4,2,2,2,2,1,002,520,002-803-233,803-233-520,Chanhu-daro,0.5,Lower Indus,0.5,SEAL:S,1.0,Bull1:S,0.5,1.0,1.0,87.1/C-67/Chanhu-daro; 1479.1/H-501/Harappa
817|<END>,817,<END>,002-832,2,2,2,2,2,2,002,832,002,832,Harappa,0.5,Inter-Riverine,0.5,TAB:B,0.5,Elep,1.0,0.5,0.0,412.2/H-2014/Harappa; 2341.1/M-1914/Mohenjo-daro
817|<END>,817,<END>,002-002-070-003,4,1,1,1,1,1,002,003,002-002-070,002-070-003,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,0.0,3099.1/M-658/Mohenjo-daro
817|<END>,817,<END>,002-004,2,1,1,1,1,1,002,004,002,004,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1,1.0,1.0,0.0,3123.1/M-692/Mohenjo-daro
817|<END>,817,<END>,002-004-220-520,4,1,1,1,1,1,002,520,002-004-220,004-220-520,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,2603.1/M-75/Mohenjo-daro
817|<END>,817,<END>,002-004-390-621,4,1,1,1,1,1,002,621,002-004-390,004-390-621,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Elep,1.0,1.0,1.0,2799.1/M-278/Mohenjo-daro
817|<END>,817,<END>,002-005,2,1,1,1,1,1,002,005,002,005,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Mult,1.0,1.0,0.0,2397.2/M-1927/Mohenjo-daro
817|<END>,817,<END>,002-017-575-740-679,5,1,1,1,1,1,002,679,002-017-575-740,017-575-740-679,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:S,1.0,1.0,1.0,3206.1/M-792/Mohenjo-daro
817|<END>,817,<END>,002-017-585-740,4,1,1,1,1,1,002,740,002-017-585,017-585-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:I,1.0,1.0,1.0,2299.1/M-1708/Mohenjo-daro
817|<END>,817,<END>,002-019-760-740,4,1,1,1,1,1,002,740,002-019-760,019-760-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:S,1.0,1.0,1.0,2457.1/M-1752/Mohenjo-daro
817|<END>,817,<END>,002-031,2,1,1,1,1,1,002,031,002,031,Chanhu-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1,1.0,1.0,0.0,106.1/C-18/Chanhu-daro
817|<END>,817,<END>,002-031-013-840-740,5,1,1,1,1,1,002,740,002-031-013-840,031-013-840-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:J,1.0,1.0,1.0,2617.1/M-90/Mohenjo-daro
817|<END>,817,<END>,002-031-350-400,4,1,1,1,1,1,002,400,002-031-350,031-350-400,Dholavira,1.0,Gujarat/Kutch,1.0,TAB:B,1.0,Gavi,1.0,0.0,0.0,143.1/-/Dholavira
817|<END>,817,<END>,002-031-820,3,1,1,1,1,1,002,820,002-031,031-820,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Buff,1.0,1.0,0.0,3495.1/M-1126/Mohenjo-daro
817|<END>,817,<END>,002-032-220-231-740,5,1,1,1,1,1,002,740,002-032-220-231,032-220-231-740,Chanhu-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,98.1/C-10/Chanhu-daro
817|<END>,817,<END>,002-032-220-923-740,5,1,1,1,1,1,002,740,002-032-220-923,032-220-923-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1,1.0,1.0,0.0,3144.1/M-720/Mohenjo-daro
817|<END>,817,<END>,002-032-384-740,4,1,1,1,1,1,002,740,002-032-384,032-384-740,Harappa,1.0,Inter-Riverine,1.0,SEAL:R,1.0,,0.0,1.0,1.0,1181.1/H-140/Harappa
817|<END>,817,<END>,002-034,2,1,1,1,1,1,002,034,002,034,Harappa,1.0,Inter-Riverine,1.0,POT:T:s,1.0,,0.0,0.0,0.0,1030.1/H-1739/Harappa
817|<END>,817,<END>,002-048,2,1,1,1,1,1,002,048,002,048,Lothal,1.0,Gujarat/Kutch,1.0,SEAL:R,1.0,,0.0,1.0,1.0,2038.1/L-84/Lothal
817|<END>,817,<END>,002-049-760-740,4,1,1,1,1,1,002,740,002-049-760,049-760-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,2296.1/M-1711/Mohenjo-daro
817|<END>,817,<END>,002-061-142-740,4,1,1,1,1,1,002,740,002-061-142,061-142-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:X,1.0,1.0,1.0,2690.1/M-164/Mohenjo-daro
817|<END>,817,<END>,002-061-407,3,1,1,1,1,1,002,407,002-061,061-407,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:R,1.0,,0.0,1.0,1.0,2904.1/M-408/Mohenjo-daro
817|<END>,817,<END>,002-061-702-740,4,1,1,1,1,1,002,740,002-061-702,061-702-740,Unknown,1.0,Other,1.0,TAB:B,1.0,,0.0,0.0,1.0,3895.1/?-6/Unknown
817|<END>,817,<END>,002-062-142-740,4,1,1,1,1,1,002,740,002-062-142,062-142-740,Harappa,1.0,Inter-Riverine,1.0,TAB:B,1.0,,0.0,0.0,1.0,599.2/H-1864/Harappa
817|<END>,817,<END>,002-072-406,3,1,1,1,1,1,002,406,002-072,072-406,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL,1.0,,0.0,1.0,1.0,2528.1/M-1961/Mohenjo-daro
817|<END>,817,<END>,002-097-161,3,1,1,1,1,1,002,161,002-097,097-161,Harappa,1.0,Inter-Riverine,1.0,SEAL:R,1.0,,0.0,1.0,1.0,1204.1/H-164/Harappa
817|<END>,817,<END>,002-104-615-740,4,1,1,1,1,1,002,740,002-104-615,104-615-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Zebu,1.0,1.0,1.0,3481.1/M-1110/Mohenjo-daro
817|<END>,817,<END>,002-140-840,3,1,1,1,1,1,002,840,002-140,140-840,Unknown,1.0,Other,1.0,SEAL:S,1.0,Elep,1.0,1.0,0.0,5464.1/-/Unknown
817|<END>,817,<END>,002-142-617,3,1,1,1,1,1,002,617,002-142,142-617,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:R,1.0,,0.0,1.0,1.0,2204.1/M-1976/Mohenjo-daro
817|<END>,817,<END>,002-168-740-503-390,5,1,1,1,1,1,002,390,002-168-740-503,168-740-503-390,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:J,1.0,1.0,1.0,2628.1/M-101/Mohenjo-daro
817|<END>,817,<END>,002-171-035-740-090,5,1,1,1,1,1,002,090,002-171-035-740,171-035-740-090,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1,1.0,1.0,0.0,3247.1/M-835/Mohenjo-daro
817|<END>,817,<END>,002-176-455-740,4,1,1,1,1,1,002,740,002-176-455,176-455-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:R,1.0,,0.0,1.0,1.0,3575.1/M-1268/Mohenjo-daro
817|<END>,817,<END>,002-176-740,3,1,1,1,1,1,002,740,002-176,176-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:S,1.0,1.0,1.0,2263.1/M-963/Mohenjo-daro
817|<END>,817,<END>,002-191-415-100-740,5,1,1,1,1,1,002,740,002-191-415-100,191-415-100-740,Mohenjo-daro,1.0,Lower Indus,1.0,TAB:B,1.0,,0.0,0.0,1.0,2956.1/M-471/Mohenjo-daro
817|<END>,817,<END>,002-219-520,3,1,1,1,1,1,002,520,002-219,219-520,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Zebu,1.0,1.0,1.0,1141.1/H-85/Harappa
817|<END>,817,<END>,002-220-520-621,4,1,1,1,1,1,002,621,002-220-520,220-520-621,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:S,1.0,1.0,1.0,2268.1/M-1709/Mohenjo-daro
817|<END>,817,<END>,002-220-923-740,4,1,1,1,1,1,002,740,002-220-923,220-923-740,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1,1.0,1.0,0.0,223.1/H-1042/Harappa
817|<END>,817,<END>,002-222-740,3,1,1,1,1,1,002,740,002-222,222-740,Nausharo,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:J,1.0,1.0,1.0,5356.1/Ns-54/Nausharo
817|<END>,817,<END>,002-231-233-798,4,1,1,1,1,1,002,798,002-231-233,231-233-798,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,0.0,1549.1/H-609/Harappa
817|<END>,817,<END>,002-231-520,3,1,1,1,1,1,002,520,002-231,231-520,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Zebu,1.0,1.0,1.0,2782.1/M-259/Mohenjo-daro
817|<END>,817,<END>,002-231-555-527,4,1,1,1,1,1,002,527,002-231-555,231-555-527,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1:T,1.0,1.0,1.0,1449.1/H-459/Harappa
817|<END>,817,<END>,002-233,2,1,1,1,1,1,002,233,002,233,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1,1.0,1.0,0.0,1472.1/H-484/Harappa
817|<END>,817,<END>,002-233-235-503-740,5,1,1,1,1,1,002,740,002-233-235-503,233-235-503-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Gaur,1.0,1.0,1.0,2769.1/M-246/Mohenjo-daro
817|<END>,817,<END>,002-233-706-033-520,5,1,1,1,1,1,002,520,002-233-706-033,233-706-033-520,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,0.0,2526.1/M-1662/Mohenjo-daro
817|<END>,817,<END>,002-233-740-090,4,1,1,1,1,1,002,090,002-233-740,233-740-090,Lothal,1.0,Gujarat/Kutch,1.0,SEAL:S,1.0,Bull,1.0,1.0,1.0,2013.1/L-41/Lothal
817|<END>,817,<END>,002-233-803-740,4,1,1,1,1,1,002,740,002-233-803,233-803-740,Jhukar,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:J,1.0,1.0,1.0,1875.1/Jk-2/Jhukar
817|<END>,817,<END>,002-235-100-740,4,1,1,1,1,1,002,740,002-235-100,235-100-740,Dholavira,1.0,Gujarat/Kutch,1.0,SEAL,1.0,,0.0,1.0,1.0,4211.1/-/Dholavira
817|<END>,817,<END>,002-235-233,3,1,1,1,1,1,002,233,002-235,235-233,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,0.0,3130.1/M-703/Mohenjo-daro
817|<END>,817,<END>,002-235-380-740,4,1,1,1,1,1,002,740,002-235-380,235-380-740,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1:J,1.0,1.0,1.0,1101.1/H-42/Harappa
817|<END>,817,<END>,002-235-550-527,4,1,1,1,1,1,002,527,002-235-550,235-550-527,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1,1.0,1.0,1.0,3302.1/M-897/Mohenjo-daro
817|<END>,817,<END>,002-235-770-740,4,1,1,1,1,1,002,740,002-235-770,235-770-740,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,1466.1/H-478/Harappa
817|<END>,817,<END>,002-235-804,3,1,1,1,1,1,002,804,002-235,235-804,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,1060.1/H-1050/Harappa
817|<END>,817,<END>,002-235-840-032-740,5,1,1,1,1,1,002,740,002-235-840-032,235-840-032-740,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,3925.1/H-1048/Harappa
817|<END>,817,<END>,002-240-176-740,4,1,1,1,1,1,002,740,002-240-176,240-176-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Tigr,1.0,1.0,1.0,2809.1/M-289/Mohenjo-daro
817|<END>,817,<END>,002-240-415-100-740,5,1,1,1,1,1,002,740,002-240-415-100,240-415-100-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:J,1.0,1.0,1.0,2671.1/M-144/Mohenjo-daro
817|<END>,817,<END>,002-240-550-527,4,1,1,1,1,1,002,527,002-240-550,240-550-527,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:S,1.0,1.0,1.0,2570.1/M-42/Mohenjo-daro
817|<END>,817,<END>,002-240-636-740,4,1,1,1,1,1,002,740,002-240-636,240-636-740,Chanhu-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,,0.0,1.0,1.0,81.1/C-78/Chanhu-daro
817|<END>,817,<END>,002-240-923-740,4,1,1,1,1,1,002,740,002-240-923,240-923-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Tigr,1.0,1.0,1.0,3526.1/M-1166/Mohenjo-daro
817|<END>,817,<END>,002-255-435-690-740,5,1,1,1,1,1,002,740,002-255-435-690,255-435-690-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:S,1.0,1.0,1.0,3229.1/M-816/Mohenjo-daro
817|<END>,817,<END>,002-260-156,3,1,1,1,1,1,002,156,002-260,260-156,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,3209.1/M-795/Mohenjo-daro
817|<END>,817,<END>,002-350-400-520,4,1,1,1,1,1,002,520,002-350-400,350-400-520,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:V,1.0,1.0,1.0,3156.1/M-732/Mohenjo-daro
817|<END>,817,<END>,002-354-400-520,4,1,1,1,1,1,002,520,002-354-400,354-400-520,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:R,1.0,,0.0,1.0,1.0,3616.1/M-1311/Mohenjo-daro
817|<END>,817,<END>,002-354-740,3,1,1,1,1,1,002,740,002-354,354-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:R,1.0,,0.0,1.0,1.0,2860.1/M-364/Mohenjo-daro
817|<END>,817,<END>,002-415-100-740,4,1,1,1,1,1,002,740,002-415-100,415-100-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:L,1.0,1.0,1.0,3251.1/M-839/Mohenjo-daro
817|<END>,817,<END>,002-416,2,1,1,1,1,1,002,416,002,416,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Elep,1.0,1.0,0.0,2438.1/M-1913/Mohenjo-daro
817|<END>,817,<END>,002-440-760-740,4,1,1,1,1,1,002,740,002-440-760,440-760-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1,1.0,1.0,0.0,3090.1/M-646/Mohenjo-daro
817|<END>,817,<END>,002-491-692-100-740,5,1,1,1,1,1,002,740,002-491-692-100,491-692-100-740,Harappa,1.0,Inter-Riverine,1.0,POT:T:s,1.0,,0.0,0.0,1.0,1007.1/H-1726/Harappa
817|<END>,817,<END>,002-495-615-740,4,1,1,1,1,1,002,740,002-495-615,495-615-740,Harappa,1.0,Inter-Riverine,1.0,TAB:B,1.0,,0.0,0.0,1.0,1724.1/H-838/Harappa
817|<END>,817,<END>,002-503-007-740,4,1,1,1,1,1,002,740,002-503-007,503-007-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:R,1.0,,0.0,1.0,1.0,2858.1/M-362/Mohenjo-daro
817|<END>,817,<END>,002-503-460-740,4,1,1,1,1,1,002,740,002-503-460,503-460-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,2586.1/M-58/Mohenjo-daro
817|<END>,817,<END>,002-503-615-760-740,5,1,1,1,1,1,002,740,002-503-615-760,503-615-760-740,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,1074.1/H-13/Harappa
817|<END>,817,<END>,002-503-776-740,4,1,1,1,1,1,002,740,002-503-776,503-776-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,2542.1/M-14/Mohenjo-daro
817|<END>,817,<END>,002-506,2,1,1,1,1,1,002,506,002,506,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:S,1.0,1.0,1.0,2188.1/M-1850/Mohenjo-daro
817|<END>,817,<END>,002-519-415-220-520,5,1,1,1,1,1,002,520,002-519-415-220,519-415-220-520,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,3094.1/M-650/Mohenjo-daro
817|<END>,817,<END>,002-540-740,3,1,1,1,1,1,002,740,002-540,540-740,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,943.1/H-1667/Harappa
817|<END>,817,<END>,002-552-840-760-740,5,1,1,1,1,1,002,740,002-552-840-760,552-840-760-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,2723.1/M-198/Mohenjo-daro
817|<END>,817,<END>,002-555-527,3,1,1,1,1,1,002,527,002-555,555-527,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:J,1.0,1.0,1.0,2243.1/M-940/Mohenjo-daro
817|<END>,817,<END>,002-590-390-740,4,1,1,1,1,1,002,740,002-590-390,590-390-740,Dholavira,1.0,Gujarat/Kutch,1.0,SEAL:S,1.0,Bull1:V,1.0,1.0,1.0,2489.1/-/Dholavira
817|<END>,817,<END>,002-590-390-740-621,5,1,1,1,1,1,002,621,002-590-390-740,590-390-740-621,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,3263.1/M-851/Mohenjo-daro
817|<END>,817,<END>,002-645-017-898,4,1,1,1,1,1,002,898,002-645-017,645-017-898,Mohenjo-daro,1.0,Lower Indus,1.0,IMPL,1.0,,0.0,0.0,1.0,2421.1/M-2129/Mohenjo-daro
817|<END>,817,<END>,002-706-033-520,4,1,1,1,1,1,002,520,002-706-033,706-033-520,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1:I,1.0,1.0,1.0,1446.1/H-456/Harappa
817|<END>,817,<END>,002-760-740,3,1,1,1,1,1,002,740,002-760,760-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,CompBull,1.0,1.0,1.0,3533.1/M-1177/Mohenjo-daro
817|<END>,817,<END>,002-772,2,1,1,1,1,1,002,772,002,772,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:J,1.0,1.0,0.0,3320.1/M-924/Mohenjo-daro
817|<END>,817,<END>,002-772-740,3,1,1,1,1,1,002,740,002-772,772-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1,1.0,1.0,1.0,3308.1/M-903/Mohenjo-daro
817|<END>,817,<END>,002-792-740-090,4,1,1,1,1,1,002,090,002-792-740,792-740-090,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:S,1.0,1.0,1.0,3265.1/M-853/Mohenjo-daro
817|<END>,817,<END>,002-798,2,1,1,1,1,1,002,798,002,798,Mohenjo-daro,1.0,Lower Indus,1.0,TAG:O,1.0,Bull1,1.0,0.0,0.0,3685.1/M-1391/Mohenjo-daro
817|<END>,817,<END>,002-803-235-520,4,1,1,1,1,1,002,520,002-803-235,803-235-520,Chanhu-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:L,1.0,1.0,1.0,92.1/C-4/Chanhu-daro
817|<END>,817,<END>,002-803-240-233-520,5,1,1,1,1,1,002,520,002-803-240-233,803-240-233-520,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:J,1.0,1.0,1.0,3232.1/M-819/Mohenjo-daro
817|<END>,817,<END>,002-832-255-070-520,5,1,1,1,1,1,002,520,002-832-255-070,832-255-070-520,Lothal,1.0,Gujarat/Kutch,1.0,SEAL:R,1.0,,0.0,1.0,1.0,2046.1/L-92/Lothal
817|<END>,817,<END>,002-838,2,1,1,1,1,1,002,838,002,838,Mohenjo-daro,1.0,Lower Indus,1.0,TAB:B,1.0,,0.0,0.0,0.0,3707.1/M-1420/Mohenjo-daro
817|<END>,817,<END>,002-900,2,1,1,1,1,1,002,900,002,900,Harappa,1.0,Inter-Riverine,1.0,SEAL:R,1.0,,0.0,1.0,0.0,1573.1/H-658/Harappa
817|<END>,817,<END>,002-904-832-001,4,1,1,1,1,1,002,001,002-904-832,904-832-001,Dholavira,1.0,Gujarat/Kutch,1.0,SEAL:R,1.0,,0.0,1.0,0.0,4197.1/-/Dholavira
817|<END>,817,<END>,003,1,1,1,1,1,1,003,003,,,Mohenjo-daro,1.0,Lower Indus,1.0,TAG:O,1.0,Bull1,1.0,0.0,0.0,3686.1/M-1392/Mohenjo-daro
817|<END>,817,<END>,004-390,2,1,1,1,1,1,004,390,004,390,Harappa,1.0,Inter-Riverine,1.0,TAB:B,1.0,,0.0,0.0,1.0,1669.2/H-778/Harappa
817|<END>,817,<END>,013-003-426,3,1,1,1,1,1,013,426,013-003,003-426,Harappa,1.0,Inter-Riverine,1.0,SEAL:R,1.0,,0.0,1.0,1.0,1011.1/H-1713/Harappa
817|<END>,817,<END>,013-004-405,3,1,1,1,1,1,013,405,013-004,004-405,Harappa,1.0,Inter-Riverine,1.0,TAB:B,1.0,,0.0,0.0,1.0,787.1/H-1983/Harappa
817|<END>,817,<END>,013-104-820-031,4,1,1,1,1,1,013,031,013-104-820,104-820-031,Dholavira,1.0,Gujarat/Kutch,1.0,SEAL:R,1.0,,0.0,1.0,1.0,5571.1/-/Dholavira
817|<END>,817,<END>,013-467-806-154,4,1,1,1,1,1,013,154,013-467-806,467-806-154,Harappa,1.0,Inter-Riverine,1.0,SEAL:R,1.0,,0.0,1.0,1.0,1195.1/H-154/Harappa
817|<END>,817,<END>,014-226,2,1,1,1,1,1,014,226,014,226,Chanhu-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,,0.0,1.0,1.0,75.1/C-79/Chanhu-daro
817|<END>,817,<END>,031,1,1,1,1,1,1,031,031,,,Kalibangan,1.0,Inter-Riverine,1.0,POT:T:g,1.0,,0.0,0.0,1.0,5341.1/K-427/Kalibangan
817|<END>,817,<END>,032-220,2,1,1,1,1,1,032,220,032,220,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:J,1.0,1.0,0.0,2400.1/M-1713/Mohenjo-daro
817|<END>,817,<END>,033-927-740,3,1,1,1,1,1,033,740,033-927,927-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Zebu,1.0,1.0,1.0,2364.1/M-1893/Mohenjo-daro
817|<END>,817,<END>,129,1,1,1,1,1,1,129,129,,,Chanhu-daro,1.0,Lower Indus,1.0,SEAL,1.0,Mult,1.0,1.0,1.0,110.1/C-23/Chanhu-daro
817|<END>,817,<END>,317,1,1,1,1,1,1,317,317,,,Failaka,1.0,Persian Gulf,1.0,SEAL:C,1.0,Gaur,1.0,1.0,0.0,147.1/-/Failaka
817|<END>,817,<END>,365-690,2,1,1,1,1,1,365,690,365,690,Harappa,1.0,Inter-Riverine,1.0,TAB:I,1.0,,0.0,0.0,1.0,1863.1/H-987/Harappa
817|<END>,817,<END>,368-001-645-286,4,1,1,1,1,1,368,286,368-001-645,001-645-286,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1,1.0,1.0,1.0,3369.1/M-976/Mohenjo-daro
817|<END>,817,<END>,368-003-390,3,1,1,1,1,1,368,390,368-003,003-390,Harappa,1.0,Inter-Riverine,1.0,SEAL:S,1.0,Bull1:S,1.0,1.0,1.0,1113.1/H-54/Harappa
817|<END>,817,<END>,368-060-003-156,4,1,1,1,1,1,368,156,368-060-003,060-003-156,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:J,1.0,1.0,1.0,2607.1/M-80/Mohenjo-daro
817|<END>,817,<END>,368-060-233-740-090,5,1,1,1,1,1,368,090,368-060-233-740,060-233-740-090,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:W,1.0,1.0,1.0,3339.1/M-944/Mohenjo-daro
817|<END>,817,<END>,368-142-156,3,1,1,1,1,1,368,156,368-142,142-156,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Elep,1.0,1.0,1.0,2803.1/M-282/Mohenjo-daro
817|<END>,817,<END>,368-220-520,3,1,1,1,1,1,368,520,368-220,220-520,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:S,1.0,1.0,1.0,2485.1/M-1687/Mohenjo-daro
817|<END>,817,<END>,368-503-017-760-740,5,1,1,1,1,1,368,740,368-503-017-760,503-017-760-740,Mohenjo-daro,1.0,Lower Indus,1.0,SEAL:S,1.0,Bull1:J,1.0,1.0,1.0,2272.1/M-1717/Mohenjo-daro
817|<END>,817,<END>,368-645-900-033-700,5,1,1,1,1,1,368,700,368-645-900-033,645-900-033-700,Harappa,1.0,Inter-Riverine,1.0,TAB:I,1.0,,0.0,0.0,1.0,1786.2/H-904/Harappa
817|<END>,817,<END>,368-690-032-700,4,1,1,1,1,1,368,700,368-690-032,690-032-700,Harappa,1.0,Inter-Riverine,1.0,TAB:B,1.0,,0.0,0.0,1.0,463.1/H-1827/Harappa
817|<END>,817,<END>,368-690-034-700,4,1,1,1,1,1,368,700,368-690-034,690-034-700,Harappa,1.0,Inter-Riverine,1.0,TAB:I,1.0,,0.0,0.0,1.0,1785.2/H-903/Harappa
817|<END>,817,<END>,408,1,1,1,1,1,1,408,408,,,Harappa,1.0,Inter-Riverine,1.0,TAB:B,1.0,Gavi,1.0,0.0,1.0,771.2/H-1930/Harappa
